<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.04.28	19:00:00	0.69661	0.69689	0.69608	0.69633	2660	3020840000	21
2016.04.28	20:00:00	0.69632	0.69806	0.69630	0.69776	3526	3965400000	21
2016.04.28	21:00:00	0.69776	0.69785	0.69698	0.69720	2328	2079400000	21
2016.04.28	22:00:00	0.69726	0.69760	0.69589	0.69599	3135	3029649000	21
2016.04.28	23:00:00	0.69600	0.69614	0.69536	0.69581	1227	1196850000	21
2016.04.29	00:00:00	0.69570	0.69622	0.69545	0.69605	1089	769300000	0
2016.04.29	01:00:00	0.69610	0.69616	0.69560	0.69564	2004	1474650000	23
2016.04.29	02:00:00	0.69562	0.69616	0.69557	0.69609	1753	1599150000	21
2016.04.29	03:00:00	0.69609	0.69663	0.69545	0.69652	1896	1358400000	21
2016.04.29	04:00:00	0.69652	0.69870	0.69652	0.69839	3043	3499896000	21
2016.04.29	05:00:00	0.69835	0.69878	0.69672	0.69691	2151	2759900000	21
2016.04.29	06:00:00	0.69692	0.69744	0.69668	0.69718	2251	2078050000	21
2016.04.29	07:00:00	0.69718	0.69763	0.69658	0.69754	2421	2084350000	21
2016.04.29	08:00:00	0.69755	0.69803	0.69701	0.69717	2788	3236200000	21
2016.04.29	09:00:00	0.69720	0.69750	0.69576	0.69590	4021	4540000000	21
2016.04.29	10:00:00	0.69590	0.69736	0.69562	0.69589	5003	5955329000	21
2016.04.29	11:00:00	0.69589	0.69702	0.69500	0.69663	3949	4442085000	21
2016.04.29	12:00:00	0.69662	0.69950	0.69653	0.69876	3497	3787586000	21
2016.04.29	13:00:00	0.69876	0.69898	0.69778	0.69822	3166	3241170000	21
2016.04.29	14:00:00	0.69822	0.69870	0.69698	0.69770	4133	4299494000	21
2016.04.29	15:00:00	0.69767	0.69970	0.69671	0.69740	7126	7769278000	21
2016.04.29	16:00:00	0.69740	0.69865	0.69690	0.69702	6684	8464000000	21
2016.04.29	17:00:00	0.69701	0.69977	0.69682	0.69923	7420	7107830000	20
2016.04.29	18:00:00	0.69923	0.69957	0.69785	0.69821	6508	6011900000	21
2016.04.29	19:00:00	0.69821	0.69830	0.69726	0.69761	3104	3534900000	21
2016.04.29	20:00:00	0.69764	0.69843	0.69640	0.69653	3786	3435575000	21
2016.04.29	21:00:00	0.69653	0.69817	0.69637	0.69774	3713	3621373000	21
2016.04.29	22:00:00	0.69771	0.69891	0.69749	0.69812	3287	3754795000	21
2016.04.29	23:00:00	0.69813	0.69882	0.69772	0.69772	1537	2015900000	21
2016.05.02	00:00:00	0.69738	0.69823	0.69709	0.69806	287	222500000	0
2016.05.02	01:00:00	0.69812	0.69893	0.69805	0.69843	2127	1987445000	23
2016.05.02	02:00:00	0.69847	0.70020	0.69847	0.70012	2566	2504200000	21
2016.05.02	03:00:00	0.70012	0.70169	0.69952	0.70169	3851	4209909000	21
2016.05.02	04:00:00	0.70168	0.70196	0.70028	0.70062	2933	2668500000	21
2016.05.02	05:00:00	0.70062	0.70065	0.69933	0.69990	2337	2296592000	21
2016.05.02	06:00:00	0.69990	0.69994	0.69893	0.69925	1909	1473050000	21
2016.05.02	07:00:00	0.69925	0.69937	0.69869	0.69931	2134	1953000000	21
2016.05.02	08:00:00	0.69931	0.69961	0.69898	0.69908	1962	1996302000	21
2016.05.02	09:00:00	0.69908	0.69958	0.69867	0.69914	2872	2491056000	21
2016.05.02	10:00:00	0.69913	0.70078	0.69868	0.70014	3599	4020698000	22
2016.05.02	11:00:00	0.70014	0.70103	0.69995	0.69996	1833	2939390000	21
2016.05.02	12:00:00	0.69996	0.70103	0.69994	0.70076	2967	3834518000	21
2016.05.02	13:00:00	0.70076	0.70138	0.70033	0.70047	4008	5895188000	21
2016.05.02	14:00:00	0.70047	0.70170	0.70047	0.70147	3772	3679800000	21
2016.05.02	15:00:00	0.70147	0.70225	0.70014	0.70047	5013	6061927000	21
2016.05.02	16:00:00	0.70048	0.70128	0.69959	0.70041	6880	9810583000	21
2016.05.02	17:00:00	0.70062	0.70096	0.69844	0.69955	8329	12302834000	21
2016.05.02	18:00:00	0.69956	0.70071	0.69949	0.70068	6045	5781605000	21
2016.05.02	19:00:00	0.70068	0.70229	0.70062	0.70198	4247	5171230000	21
2016.05.02	20:00:00	0.70203	0.70207	0.70099	0.70099	3355	3585899000	21
2016.05.02	21:00:00	0.70099	0.70132	0.70060	0.70102	2468	2859350000	21
2016.05.02	22:00:00	0.70100	0.70115	0.70063	0.70105	2018	2274950000	21
2016.05.02	23:00:00	0.70107	0.70233	0.70107	0.70179	1595	2014900000	21
2016.05.03	00:00:00	0.70176	0.70208	0.70129	0.70160	581	554050000	22
2016.05.03	01:00:00	0.70168	0.70345	0.70143	0.70335	2668	2477150000	21
2016.05.03	02:00:00	0.70333	0.70379	0.70295	0.70316	1883	2103050000	21
2016.05.03	03:00:00	0.70316	0.70465	0.70311	0.70423	2783	2196518000	21
2016.05.03	04:00:00	0.70424	0.70463	0.70353	0.70450	2859	2275300000	21
2016.05.03	05:00:00	0.70450	0.70525	0.70427	0.70460	2717	1982800000	21
2016.05.03	06:00:00	0.70460	0.70527	0.70447	0.70482	3580	3897700000	21
2016.05.03	07:00:00	0.70481	0.70486	0.69782	0.69799	5624	5082298000	21
2016.05.03	08:00:00	0.69799	0.69887	0.69738	0.69875	4186	3280847000	21
2016.05.03	09:00:00	0.69880	0.70164	0.69864	0.70164	6048	7045759000	21
2016.05.03	10:00:00	0.70164	0.70384	0.70049	0.70299	6763	6510317000	21
2016.05.03	11:00:00	0.70301	0.70365	0.70107	0.70121	7150	7959447000	21
2016.05.03	12:00:00	0.70120	0.70143	0.69876	0.69920	5926	6053219000	21
2016.05.03	13:00:00	0.69919	0.70026	0.69851	0.69889	5091	4925810000	21
2016.05.03	14:00:00	0.69885	0.69957	0.69759	0.69812	5059	4958250000	21
2016.05.03	15:00:00	0.69811	0.69817	0.69571	0.69649	7942	9798776000	21
2016.05.03	16:00:00	0.69647	0.69664	0.69346	0.69346	9881	13830229000	21
2016.05.03	17:00:00	0.69347	0.69420	0.69209	0.69333	9311	11228119000	21
2016.05.03	18:00:00	0.69333	0.69383	0.69218	0.69225	5776	6200930000	21
2016.05.03	19:00:00	0.69224	0.69332	0.69209	0.69241	4271	4269162000	21
2016.05.03	20:00:00	0.69241	0.69357	0.69234	0.69243	4098	4850900000	16
2016.05.03	21:00:00	0.69243	0.69256	0.69096	0.69119	3455	3752850000	21
2016.05.03	22:00:00	0.69117	0.69177	0.69106	0.69155	2144	2434350000	21
2016.05.03	23:00:00	0.69153	0.69217	0.69104	0.69104	3587	3488050000	21
2016.05.04	00:00:00	0.69106	0.69215	0.69104	0.69160	694	363600000	0
2016.05.04	01:00:00	0.69160	0.69360	0.69017	0.69339	3368	1861863000	21
2016.05.04	02:00:00	0.69341	0.69372	0.69239	0.69266	2014	1875150000	21
2016.05.04	03:00:00	0.69266	0.69399	0.69231	0.69275	2661	2177148000	21
2016.05.04	04:00:00	0.69277	0.69277	0.68890	0.68913	4708	3676570000	21
2016.05.04	05:00:00	0.68913	0.68918	0.68778	0.68787	3747	2941443000	21
2016.05.04	06:00:00	0.68788	0.68910	0.68753	0.68818	3164	1942894000	21
2016.05.04	07:00:00	0.68818	0.68915	0.68818	0.68861	2859	1661759000	21
2016.05.04	08:00:00	0.68857	0.68991	0.68849	0.68912	2880	1752408000	21
2016.05.04	09:00:00	0.68913	0.69056	0.68879	0.68973	5626	5515780000	21
2016.05.04	10:00:00	0.68973	0.69160	0.68947	0.68949	6787	6155466000	21
2016.05.04	11:00:00	0.68944	0.68965	0.68725	0.68863	6845	8064389000	21
2016.05.04	12:00:00	0.68863	0.68930	0.68742	0.68832	6733	8038590000	21
2016.05.04	13:00:00	0.68830	0.68890	0.68783	0.68880	5059	5740640000	21
2016.05.04	14:00:00	0.68880	0.69069	0.68874	0.69008	5682	6968950000	21
2016.05.04	15:00:00	0.68992	0.69205	0.68962	0.69052	9640	12759394000	21
2016.05.04	16:00:00	0.69057	0.69112	0.68988	0.69026	10259	13084749000	21
2016.05.04	17:00:00	0.69024	0.69129	0.68837	0.68953	11994	17343982000	21
2016.05.04	18:00:00	0.68955	0.68976	0.68699	0.68709	7676	8947472000	21
2016.05.04	19:00:00	0.68713	0.68778	0.68676	0.68711	4405	4759298000	21
2016.05.04	20:00:00	0.68712	0.68720	0.68588	0.68689	3020	2249350000	21
2016.05.04	21:00:00	0.68690	0.68768	0.68650	0.68744	3134	3057349000	21
2016.05.04	22:00:00	0.68748	0.68851	0.68716	0.68822	3136	3596550000	21
2016.05.04	23:00:00	0.68819	0.68850	0.68774	0.68794	1839	2154950000	21
2016.05.05	00:00:00	0.68794	0.68805	0.68715	0.68800	248	154650000	30
2016.05.05	01:00:00	0.68800	0.68877	0.68800	0.68845	2289	1696850000	21
2016.05.05	02:00:00	0.68847	0.68883	0.68845	0.68850	1430	1296850000	21
2016.05.05	03:00:00	0.68849	0.68866	0.68758	0.68769	1600	1530950000	21
2016.05.05	04:00:00	0.68770	0.68923	0.68704	0.68864	2903	2048287000	21
2016.05.05	05:00:00	0.68864	0.68945	0.68862	0.68945	1821	1396499000	21
2016.05.05	06:00:00	0.68945	0.68972	0.68914	0.68948	1593	1146250000	22
2016.05.05	07:00:00	0.68950	0.69027	0.68924	0.69014	1992	1793914000	22
2016.05.05	08:00:00	0.69013	0.69095	0.69011	0.69017	2308	2637647000	21
2016.05.05	09:00:00	0.69018	0.69106	0.68988	0.69082	3971	4788700000	21
2016.05.05	10:00:00	0.69081	0.69081	0.68817	0.68827	6729	8528260000	21
2016.05.05	11:00:00	0.68827	0.68921	0.68755	0.68894	6263	7853660000	21
2016.05.05	12:00:00	0.68894	0.68908	0.68774	0.68817	4761	5764780000	21
2016.05.05	13:00:00	0.68818	0.68840	0.68750	0.68777	5408	6533150000	21
2016.05.05	14:00:00	0.68777	0.69000	0.68761	0.68982	5559	5772040000	21
2016.05.05	15:00:00	0.68981	0.69159	0.68971	0.69146	8332	11384383000	21
2016.05.05	16:00:00	0.69147	0.69162	0.68959	0.68969	8955	11349835000	21
2016.05.05	17:00:00	0.68968	0.69023	0.68875	0.68928	10380	16542050000	21
2016.05.05	18:00:00	0.68933	0.68985	0.68873	0.68919	6399	8514300000	21
2016.05.05	19:00:00	0.68920	0.68969	0.68885	0.68927	4159	5262250000	21
2016.05.05	20:00:00	0.68929	0.68930	0.68775	0.68793	3804	4738810000	21
2016.05.05	21:00:00	0.68790	0.68840	0.68770	0.68796	2891	3552950000	21
2016.05.05	22:00:00	0.68799	0.68816	0.68775	0.68793	2526	2913700000	22
2016.05.05	23:00:00	0.68793	0.68820	0.68769	0.68814	1830	1914750000	21
2016.05.06	00:00:00	0.68811	0.68825	0.68786	0.68814	318	119950000	0
2016.05.06	01:00:00	0.68813	0.68836	0.68767	0.68816	1159	939050000	22
2016.05.06	02:00:00	0.68816	0.68896	0.68816	0.68864	1766	2637950000	21
2016.05.06	03:00:00	0.68864	0.68900	0.68763	0.68816	2896	3063450000	21
2016.05.06	04:00:00	0.68816	0.68870	0.68503	0.68543	4528	3045445000	21
2016.05.06	05:00:00	0.68543	0.68595	0.68473	0.68534	3358	3245650000	21
2016.05.06	06:00:00	0.68537	0.68582	0.68479	0.68511	3085	2991600000	21
2016.05.06	07:00:00	0.68509	0.68588	0.68509	0.68544	2090	2350950000	21
2016.05.06	08:00:00	0.68544	0.68563	0.68481	0.68531	2251	1976300000	21
2016.05.06	09:00:00	0.68530	0.68538	0.68329	0.68362	4498	5488490000	21
2016.05.06	10:00:00	0.68362	0.68546	0.68323	0.68431	5131	5898600000	21
2016.05.06	11:00:00	0.68431	0.68467	0.68359	0.68432	4719	9372850000	21
2016.05.06	12:00:00	0.68432	0.68452	0.68380	0.68414	4594	5613550000	21
2016.05.06	13:00:00	0.68413	0.68424	0.68296	0.68327	3897	5279200000	21
2016.05.06	14:00:00	0.68327	0.68437	0.68307	0.68420	4557	5717250000	21
2016.05.06	15:00:00	0.68420	0.68793	0.68060	0.68268	10388	13350398000	21
2016.05.06	16:00:00	0.68270	0.68378	0.68155	0.68344	11152	12030676000	21
2016.05.06	17:00:00	0.68344	0.68389	0.68235	0.68252	9044	9513640000	21
2016.05.06	18:00:00	0.68255	0.68454	0.68234	0.68403	5552	6516345000	21
2016.05.06	19:00:00	0.68402	0.68501	0.68381	0.68499	3177	3382600000	21
2016.05.06	20:00:00	0.68499	0.68552	0.68409	0.68432	3328	4483550000	21
2016.05.06	21:00:00	0.68431	0.68453	0.68331	0.68336	3334	4226100000	21
2016.05.06	22:00:00	0.68339	0.68425	0.68338	0.68390	1904	2025150000	21
2016.05.06	23:00:00	0.68390	0.68417	0.68343	0.68351	1111	1478650000	21
2016.05.09	00:00:00	0.68227	0.68275	0.68198	0.68273	362	280680000	25
2016.05.09	01:00:00	0.68277	0.68435	0.68276	0.68372	886	957750000	21
2016.05.09	02:00:00	0.68372	0.68444	0.68342	0.68392	1506	1618900000	21
2016.05.09	03:00:00	0.68386	0.68420	0.68263	0.68328	2345	2269000000	21
2016.05.09	04:00:00	0.68329	0.68468	0.68294	0.68468	2451	2840300000	21
2016.05.09	05:00:00	0.68469	0.68469	0.68320	0.68361	2039	2438880000	21
2016.05.09	06:00:00	0.68362	0.68388	0.68311	0.68366	2226	3561300000	22
2016.05.09	07:00:00	0.68366	0.68448	0.68361	0.68434	1868	1961550000	22
2016.05.09	08:00:00	0.68434	0.68434	0.68327	0.68366	1915	2475148000	22
2016.05.09	09:00:00	0.68361	0.68417	0.68271	0.68325	3719	4386150000	21
2016.05.09	10:00:00	0.68325	0.68329	0.68083	0.68117	5549	4537682000	21
2016.05.09	11:00:00	0.68116	0.68302	0.68116	0.68297	5105	5140900000	21
2016.05.09	12:00:00	0.68296	0.68365	0.68241	0.68365	4669	5154672000	21
2016.05.09	13:00:00	0.68365	0.68402	0.68226	0.68250	4768	5673500000	21
2016.05.09	14:00:00	0.68251	0.68253	0.67970	0.67986	5484	7602358000	21
2016.05.09	15:00:00	0.67986	0.68069	0.67671	0.67674	6813	8446322000	21
2016.05.09	16:00:00	0.67673	0.67789	0.67630	0.67703	6593	9029929000	21
2016.05.09	17:00:00	0.67699	0.67848	0.67659	0.67785	7451	8431850000	21
2016.05.09	18:00:00	0.67782	0.67819	0.67665	0.67751	5056	6049976000	21
2016.05.09	19:00:00	0.67750	0.67800	0.67707	0.67720	3027	2874250000	21
2016.05.09	20:00:00	0.67720	0.67724	0.67629	0.67715	2922	3813680000	21
2016.05.09	21:00:00	0.67713	0.67789	0.67665	0.67776	2802	2747930000	21
2016.05.09	22:00:00	0.67776	0.67783	0.67656	0.67681	1727	2003400000	21
2016.05.09	23:00:00	0.67681	0.67736	0.67657	0.67657	1379	1704085000	21
2016.05.10	00:00:00	0.67663	0.67700	0.67586	0.67627	1421	1168337000	0
2016.05.10	01:00:00	0.67628	0.67717	0.67600	0.67713	2270	2177450000	21
2016.05.10	02:00:00	0.67712	0.67774	0.67681	0.67683	1793	1727661000	21
2016.05.10	03:00:00	0.67683	0.67684	0.67318	0.67423	3716	3388980000	21
2016.05.10	04:00:00	0.67422	0.67451	0.67331	0.67445	3473	3928650000	21
2016.05.10	05:00:00	0.67445	0.67557	0.67423	0.67465	3222	4256900000	21
2016.05.10	06:00:00	0.67465	0.67567	0.67454	0.67493	2946	3994800000	21
2016.05.10	07:00:00	0.67495	0.67517	0.67401	0.67414	2571	2940500000	21
2016.05.10	08:00:00	0.67413	0.67454	0.67356	0.67449	2617	5744449000	21
2016.05.10	09:00:00	0.67450	0.67611	0.67399	0.67533	4064	5452780000	21
2016.05.10	10:00:00	0.67533	0.67614	0.67408	0.67422	5882	7617830000	21
2016.05.10	11:00:00	0.67419	0.67639	0.67345	0.67620	6079	7404438000	21
2016.05.10	12:00:00	0.67621	0.67621	0.67400	0.67435	4653	5609960000	21
2016.05.10	13:00:00	0.67438	0.67502	0.67293	0.67314	4786	5560186000	21
2016.05.10	14:00:00	0.67314	0.67376	0.67150	0.67272	4880	4413380000	21
2016.05.10	15:00:00	0.67272	0.67389	0.67262	0.67292	6086	7255090000	21
2016.05.10	16:00:00	0.67291	0.67513	0.67237	0.67503	6846	8508920000	21
2016.05.10	17:00:00	0.67505	0.67649	0.67452	0.67508	8441	7123021000	21
2016.05.10	18:00:00	0.67507	0.67577	0.67433	0.67442	4536	4157926000	21
2016.05.10	19:00:00	0.67442	0.67568	0.67428	0.67478	3128	3442900000	21
2016.05.10	20:00:00	0.67478	0.67533	0.67419	0.67502	2520	3193900000	21
2016.05.10	21:00:00	0.67502	0.67598	0.67490	0.67547	2548	3452750000	21
2016.05.10	22:00:00	0.67554	0.67638	0.67523	0.67599	1761	2399400000	21
2016.05.10	23:00:00	0.67601	0.67644	0.67529	0.67564	1409	1122650000	21
2016.05.11	00:00:00	0.67554	0.68251	0.67508	0.67937	2619	3180054000	0
2016.05.11	01:00:00	0.67943	0.67988	0.67812	0.67829	2446	2353989000	21
2016.05.11	02:00:00	0.67830	0.68157	0.67800	0.67971	2906	3373540000	21
2016.05.11	03:00:00	0.67972	0.68232	0.67951	0.68027	3733	4560240000	21
2016.05.11	04:00:00	0.68028	0.68189	0.68002	0.68060	4037	4861900000	21
2016.05.11	05:00:00	0.68058	0.68129	0.67923	0.68002	3479	4054280000	21
2016.05.11	06:00:00	0.68004	0.68031	0.67882	0.67929	2335	2576238000	21
2016.05.11	07:00:00	0.67930	0.67974	0.67867	0.67917	2142	2310400000	21
2016.05.11	08:00:00	0.67917	0.68059	0.67909	0.68049	2692	4099645000	21
2016.05.11	09:00:00	0.68049	0.68123	0.67978	0.67998	4070	4873850000	21
2016.05.11	10:00:00	0.68000	0.68035	0.67859	0.67914	4934	4700750000	21
2016.05.11	11:00:00	0.67914	0.67984	0.67786	0.67862	4924	5132700000	21
2016.05.11	12:00:00	0.67862	0.67983	0.67814	0.67982	3653	3181940000	21
2016.05.11	13:00:00	0.67982	0.68089	0.67947	0.68059	3876	4563670000	21
2016.05.11	14:00:00	0.68060	0.68087	0.67959	0.67961	4704	6252744000	21
2016.05.11	15:00:00	0.67961	0.68114	0.67961	0.68019	4947	5695720000	21
2016.05.11	16:00:00	0.68021	0.68148	0.67974	0.68132	6331	6091430000	21
2016.05.11	17:00:00	0.68132	0.68274	0.67990	0.68254	7816	9306592000	21
2016.05.11	18:00:00	0.68254	0.68447	0.68172	0.68421	6684	7893770000	21
2016.05.11	19:00:00	0.68421	0.68432	0.68321	0.68373	3678	6277300000	21
2016.05.11	20:00:00	0.68373	0.68435	0.68359	0.68370	2862	3855526000	21
2016.05.11	21:00:00	0.68369	0.68383	0.68278	0.68293	3346	4458536000	21
2016.05.11	22:00:00	0.68290	0.68315	0.68250	0.68251	2421	3087240000	22
2016.05.11	23:00:00	0.68251	0.68263	0.68138	0.68156	1930	2458379000	21
2016.05.12	00:00:00	0.68158	0.68227	0.68143	0.68157	912	1156596000	0
2016.05.12	01:00:00	0.68159	0.68201	0.68142	0.68154	1827	1977550000	24
2016.05.12	02:00:00	0.68154	0.68182	0.68099	0.68132	2254	2492820000	21
2016.05.12	03:00:00	0.68130	0.68321	0.68120	0.68317	3232	4126898000	21
2016.05.12	04:00:00	0.68317	0.68349	0.68180	0.68190	4261	4769600000	21
2016.05.12	05:00:00	0.68189	0.68238	0.68158	0.68181	2911	3079300000	21
2016.05.12	06:00:00	0.68182	0.68261	0.68181	0.68237	2100	2273150000	21
2016.05.12	07:00:00	0.68236	0.68321	0.68209	0.68316	1977	2724297000	21
2016.05.12	08:00:00	0.68315	0.68325	0.68230	0.68277	1893	1656450000	21
2016.05.12	09:00:00	0.68277	0.68299	0.68169	0.68199	3202	5142420000	21
2016.05.12	10:00:00	0.68196	0.68313	0.68120	0.68306	5711	7402331000	21
2016.05.12	11:00:00	0.68306	0.68326	0.68217	0.68253	5380	7104900000	21
2016.05.12	12:00:00	0.68252	0.68335	0.68200	0.68254	6399	8579100000	21
2016.05.12	13:00:00	0.68256	0.68286	0.68176	0.68176	4308	6402400000	21
2016.05.12	14:00:00	0.68173	0.68250	0.68058	0.68058	6303	7783876000	21
2016.05.12	15:00:00	0.68058	0.68279	0.68037	0.68271	5595	9872770000	21
2016.05.12	16:00:00	0.68272	0.68467	0.68252	0.68362	8191	15731486000	21
2016.05.12	17:00:00	0.68362	0.68404	0.68244	0.68353	7403	11204668000	0
2016.05.12	18:00:00	0.68354	0.68363	0.68128	0.68129	6138	7357540000	21
2016.05.12	19:00:00	0.68129	0.68206	0.68080	0.68200	4669	6196300000	21
2016.05.12	20:00:00	0.68201	0.68213	0.68100	0.68132	3531	5233798000	21
2016.05.12	21:00:00	0.68129	0.68225	0.68119	0.68215	2820	3465300000	22
2016.05.12	22:00:00	0.68210	0.68220	0.68135	0.68161	2413	3457199000	21
2016.05.12	23:00:00	0.68162	0.68214	0.68114	0.68178	1301	1701500000	21
2016.05.13	00:00:00	0.68156	0.68216	0.68110	0.68162	1463	1175946000	0
2016.05.13	01:00:00	0.68162	0.68271	0.68111	0.68271	2192	2214140000	21
2016.05.13	02:00:00	0.68272	0.68293	0.68150	0.68165	1985	2050550000	22
2016.05.13	03:00:00	0.68167	0.68186	0.68077	0.68131	2605	3460750000	21
2016.05.13	04:00:00	0.68132	0.68132	0.67919	0.67979	3780	4032780000	22
2016.05.13	05:00:00	0.67978	0.68037	0.67969	0.67978	2860	3224800000	21
2016.05.13	06:00:00	0.67977	0.68051	0.67976	0.68047	2195	2425950000	21
2016.05.13	07:00:00	0.68048	0.68051	0.67998	0.68011	2168	2344640000	23
2016.05.13	08:00:00	0.68010	0.68106	0.68007	0.68082	2202	2773404000	21
2016.05.13	09:00:00	0.68082	0.68132	0.67946	0.67957	5374	6182770000	21
2016.05.13	10:00:00	0.67957	0.68056	0.67831	0.68022	5693	7170457000	21
2016.05.13	11:00:00	0.68020	0.68079	0.67944	0.68016	5918	8908930000	21
2016.05.13	12:00:00	0.68017	0.68061	0.67930	0.67973	4848	6428890000	21
2016.05.13	13:00:00	0.67974	0.68019	0.67907	0.67948	3931	5184580000	21
2016.05.13	14:00:00	0.67948	0.68044	0.67946	0.67979	4642	6233899000	21
2016.05.13	15:00:00	0.67978	0.68029	0.67707	0.67750	7313	9274740000	21
2016.05.13	16:00:00	0.67746	0.67881	0.67621	0.67645	9515	14360685000	21
2016.05.13	17:00:00	0.67645	0.67723	0.67545	0.67700	10486	14158037000	21
2016.05.13	18:00:00	0.67704	0.67819	0.67656	0.67786	5174	6616636000	21
2016.05.13	19:00:00	0.67787	0.67853	0.67726	0.67812	3669	5012120000	21
2016.05.13	20:00:00	0.67811	0.67878	0.67768	0.67798	3028	4102150000	21
2016.05.13	21:00:00	0.67798	0.67817	0.67694	0.67732	2601	3233100000	21
2016.05.13	22:00:00	0.67737	0.67786	0.67707	0.67712	1571	1647150000	21
2016.05.13	23:00:00	0.67709	0.67735	0.67631	0.67653	1101	1439100000	21
2016.05.16	00:00:00	0.67581	0.67661	0.67581	0.67640	323	245025000	0
2016.05.16	01:00:00	0.67632	0.67674	0.67574	0.67599	1728	1401450000	21
2016.05.16	02:00:00	0.67600	0.67708	0.67600	0.67625	2300	2926200000	21
2016.05.16	03:00:00	0.67624	0.67684	0.67513	0.67560	3007	3220800000	22
2016.05.16	04:00:00	0.67560	0.67605	0.67452	0.67475	2661	3241710000	21
2016.05.16	05:00:00	0.67476	0.67666	0.67470	0.67646	2618	2799450000	21
2016.05.16	06:00:00	0.67645	0.67737	0.67639	0.67725	2287	2387470000	21
2016.05.16	07:00:00	0.67725	0.67749	0.67683	0.67711	1806	1702890000	21
2016.05.16	08:00:00	0.67711	0.67722	0.67658	0.67660	1821	2191740000	21
2016.05.16	09:00:00	0.67660	0.67807	0.67653	0.67800	2829	2971024000	21
2016.05.16	10:00:00	0.67801	0.67896	0.67746	0.67873	5059	7306226000	21
2016.05.16	11:00:00	0.67872	0.67989	0.67823	0.67910	5023	7852590000	21
2016.05.16	12:00:00	0.67910	0.67967	0.67805	0.67885	3611	7270115000	21
2016.05.16	13:00:00	0.67881	0.67985	0.67835	0.67948	4673	11736950000	21
2016.05.16	14:00:00	0.67949	0.68016	0.67928	0.67956	4269	5462097000	21
2016.05.16	15:00:00	0.67955	0.68059	0.67890	0.67993	5958	8082418000	21
2016.05.16	16:00:00	0.67994	0.68001	0.67893	0.67969	5316	8087364000	21
2016.05.16	17:00:00	0.67969	0.68082	0.67883	0.67933	7270	10858990000	21
2016.05.16	18:00:00	0.67933	0.68039	0.67933	0.68026	3826	5170530000	21
2016.05.16	19:00:00	0.68025	0.68037	0.67971	0.67979	2697	3284500000	21
2016.05.16	20:00:00	0.67980	0.67985	0.67904	0.67916	2705	3073000000	21
2016.05.16	21:00:00	0.67915	0.67943	0.67886	0.67891	2390	2976340000	23
2016.05.16	22:00:00	0.67894	0.67945	0.67891	0.67903	1678	1955650000	22
2016.05.16	23:00:00	0.67902	0.67916	0.67861	0.67880	1574	1786350000	23
2016.05.17	00:00:00	0.67871	0.67897	0.67820	0.67824	750	761000000	0
2016.05.17	01:00:00	0.67825	0.67901	0.67825	0.67869	1535	1426450000	23
2016.05.17	02:00:00	0.67867	0.67883	0.67787	0.67827	1984	2292930000	22
2016.05.17	03:00:00	0.67827	0.67882	0.67778	0.67800	2691	3501118000	21
2016.05.17	04:00:00	0.67800	0.68140	0.67797	0.68058	4831	4361190000	21
2016.05.17	05:00:00	0.68057	0.68402	0.68040	0.68304	4527	4217530000	21
2016.05.17	06:00:00	0.68303	0.68318	0.68068	0.68097	3413	3186823000	21
2016.05.17	07:00:00	0.68097	0.68117	0.68041	0.68067	2324	2235836000	22
2016.05.17	08:00:00	0.68067	0.68100	0.68028	0.68052	2919	2917350000	21
2016.05.17	09:00:00	0.68051	0.68204	0.68007	0.68162	4539	4967300000	21
2016.05.17	10:00:00	0.68161	0.68187	0.68069	0.68110	5173	7715950000	21
2016.05.17	11:00:00	0.68111	0.68123	0.67951	0.67961	6390	9161490000	21
2016.05.17	12:00:00	0.67963	0.68023	0.67899	0.67989	4403	4949086000	21
2016.05.17	13:00:00	0.67989	0.68040	0.67973	0.68001	3234	3803170000	21
2016.05.17	14:00:00	0.68004	0.68022	0.67913	0.67974	3569	5466320000	21
2016.05.17	15:00:00	0.67974	0.68015	0.67841	0.67922	6548	11106440000	21
2016.05.17	16:00:00	0.67923	0.68070	0.67899	0.68025	8902	12533409000	21
2016.05.17	17:00:00	0.68028	0.68410	0.68000	0.68321	8002	15008050000	21
2016.05.17	18:00:00	0.68321	0.68418	0.68290	0.68380	5205	8307077000	21
2016.05.17	19:00:00	0.68379	0.68385	0.68240	0.68241	3381	4914050000	21
2016.05.17	20:00:00	0.68240	0.68244	0.68124	0.68133	3121	4147480000	22
2016.05.17	21:00:00	0.68132	0.68152	0.68069	0.68105	2678	3220148000	21
2016.05.17	22:00:00	0.68106	0.68117	0.68040	0.68098	3176	5382500000	21
2016.05.17	23:00:00	0.68098	0.68150	0.68054	0.68087	1293	1327698000	23
2016.05.18	00:00:00	0.68100	0.68104	0.68071	0.68082	661	452650000	0
2016.05.18	01:00:00	0.68081	0.68096	0.67975	0.67977	2181	1716200000	21
2016.05.18	02:00:00	0.67977	0.68027	0.67932	0.67996	1879	1462410000	21
2016.05.18	03:00:00	0.67995	0.68006	0.67797	0.67801	3170	3075280000	21
2016.05.18	04:00:00	0.67802	0.67899	0.67802	0.67838	3630	3122290000	21
2016.05.18	05:00:00	0.67838	0.67970	0.67838	0.67939	2658	2312200000	22
2016.05.18	06:00:00	0.67938	0.67938	0.67825	0.67830	2800	2839300000	23
